ff_id,INT15,INT15_SE,city
4521,-0.274,0.379,19
4522,-0.48,0.437,19
4525,-1.044,0.539,19
4528,-0.226,0.367,19
4530,0.601,0.311,19
4531,-0.173,0.377,19
4532,1.687,0.311,19
4534,0.493,0.332,19
4536,-1.371,0.627,19
4538,-0.853,0.505,19
4539,-1.371,0.627,19
4540,-0.566,0.438,19
4542,-0.62,0.455,19
4543,0.357,0.322,19
4544,-0.144,0.353,19
4545,1.844,0.313,19
4547,1.828,0.313,19
4548,0.531,0.298,19
4550,-0.58,0.428,19
4551,-0.439,0.424,19
4553,2.025,0.318,19
4554,0.245,0.328,19
4555,0.447,0.319,19
4556,-0.593,0.453,19
4558,0.097,0.34,19
4559,-1.371,0.627,19
4560,-0.841,0.487,19
4562,0.388,0.339,19
4563,-0.423,0.396,19
4565,-0.975,0.528,19
10235,0.542,0.31,19
4568,-0.875,0.485,19
4569,1.67,0.311,19
4571,-1.371,0.627,19
4573,0.49,0.324,19
4574,-0.319,0.382,19
4575,0.493,0.308,19
4576,-0.853,0.505,19
4577,0.046,0.356,19
4578,0.839,0.309,19
4581,-0.247,0.396,19
4585,0.899,0.312,19
4586,-1.371,0.627,19
4587,0.325,0.328,19
4589,1.037,0.299,19
4590,-1.371,0.627,19
4591,-1.371,0.627,19
4592,1.017,0.308,19
4593,-0.747,0.476,19
4595,-1.371,0.627,19
4596,-0.015,0.351,19
4597,2.084,0.327,19
4598,0.293,0.331,19
4600,-0.593,0.453,20
4601,0.36,0.314,20
4602,0.2,0.342,20
4606,-0.882,0.507,20
4607,-0.364,0.419,20
4608,-1.371,0.627,20
4609,-0.819,0.487,20
4610,-0.822,0.514,20
4612,0.507,0.325,20
4613,1.824,0.313,20
4614,0.086,0.384,20
4615,0.261,0.326,20
4618,1.72,0.323,20
4619,0.116,0.348,20
4620,0.586,0.322,20
4623,0.146,0.332,20
4625,0.872,0.309,20
4626,-1.371,0.627,20
4627,0.548,0.309,20
4628,-0.853,0.505,20
4629,1.355,0.315,20
4630,-1.371,0.627,20
4631,-0.016,0.352,20
4632,0.176,0.333,20
4633,1.472,0.314,20
4634,-0.177,0.362,20
4636,1.237,0.307,20
4638,-0.665,0.424,20
4639,-0.306,0.408,20
4640,0.052,0.352,20
4641,-0.127,0.357,20
4643,1.313,0.316,20
4644,0.418,0.319,20
4645,0.069,0.358,20
4646,-0.365,0.417,20
4647,1.301,0.306,20
4648,0.99,0.315,20
4649,0.877,0.306,20
4650,-0.179,0.343,20
4651,-1.044,0.539,20
4652,0.062,0.338,20
4653,-1.371,0.627,20
4654,-0.237,0.396,20
4656,-0.853,0.505,20
4657,0.016,0.338,20
4658,-0.186,0.37,20
4659,0.117,0.34,20
4661,-1.371,0.627,20
4662,1.111,0.308,20
4663,0.058,0.35,20
4664,-1.371,0.627,20
4665,0.652,0.315,20
4667,-1.371,0.627,20
4668,-1.371,0.627,20
4669,-1.038,0.532,20
4670,0.292,0.333,20
4671,1.248,0.309,20
4673,0.433,0.321,20
4675,-1.038,0.532,20
4676,-1.052,0.621,20
4677,-0.181,0.37,20
4678,1.283,0.307,20
4679,-1.371,0.627,20
4681,-0.326,0.4,20
4682,0.229,0.333,20
4683,0.797,0.312,20
4684,0.378,0.312,20
4685,-0.975,0.528,20
4687,-0.774,0.455,20
4689,-0.625,0.437,20
4690,-0.681,0.466,20
4691,1.672,0.309,20
4692,-0.274,0.394,20
4693,0.414,0.327,20
4694,0.389,0.331,20
4695,-0.138,0.377,20
4696,-0.528,0.442,20
4697,-1.371,0.627,20
4698,0.129,0.331,20
4699,-0.073,0.357,16
4700,-0.14,0.339,16
4701,-0.673,0.462,16
4702,-1.371,0.627,16
4703,1.56,0.313,16
4705,0.739,0.325,16
10217,0.053,0.337,16
4708,-1.371,0.627,16
4709,-0.103,0.348,16
4710,-0.488,0.43,16
4712,-0.624,0.454,16
4714,0.797,0.32,16
4715,-1.371,0.627,16
4716,1.253,0.311,16
4717,-0.495,0.422,16
4718,1.209,0.302,16
4719,-1.044,0.539,16
4720,1.879,0.315,16
4721,0.58,0.332,16
4723,-0.665,0.424,16
4724,-0.056,0.369,16
4726,-0.015,0.362,16
4727,-0.144,0.366,16
4728,-0.284,0.393,16
4732,0.099,0.343,16
4733,-0.625,0.463,16
4735,0.118,0.326,16
4736,0.95,0.312,16
4737,0.502,0.303,16
4738,0.113,0.344,16
4739,-1.371,0.627,16
4740,-0.083,0.366,16
4741,2.587,0.36,16
4742,-1.371,0.627,16
4743,-1.038,0.532,16
4744,0.521,0.332,16
4746,-0.566,0.438,16
4747,-0.23,0.373,16
4748,-0.188,0.361,16
4750,0.003,0.344,16
4752,-0.673,0.462,16
4753,-0.105,0.353,16
4754,0.292,0.341,16
4757,-0.875,0.485,16
4759,-0.053,0.364,16
4760,0.022,0.34,16
4763,-0.803,0.48,16
4766,0.273,0.325,16
4767,0.371,0.33,16
4768,-0.298,0.403,16
4769,1.308,0.306,16
4770,0.468,0.308,16
4771,-1.371,0.627,16
4773,0.68,0.311,16
4775,0.35,0.323,16
4776,-0.975,0.528,16
4777,-0.803,0.48,16
4779,-1.371,0.627,16
4780,0.067,0.353,16
4781,-1.371,0.627,16
4782,0.489,0.315,16
4783,0.413,0.332,16
4787,2.457,0.345,16
4788,-1.371,0.627,16
4789,-0.779,0.471,16
4790,1.171,0.31,16
4793,0.087,0.333,16
4794,-0.882,0.507,16
4796,0.075,0.349,16
4798,0.908,0.306,16
4799,0.845,0.312,18
4800,2.52,0.365,18
4801,-0.486,0.399,18
4802,1.346,0.306,18
4803,0.453,0.326,18
4804,1.178,0.315,18
4805,-0.214,0.355,18
4806,1.211,0.317,18
4808,2.224,0.331,18
4809,-0.383,0.394,18
4810,1.039,0.306,18
4811,-0.015,0.362,18
4812,-0.048,0.374,18
4813,-1.241,0.631,18
4814,-0.975,0.528,18
4815,0.939,0.307,18
4816,0.787,0.326,18
4817,0.805,0.319,18
4818,-0.975,0.528,18
4819,-0.188,0.387,18
4820,-0.853,0.505,18
4821,2.28,0.34,18
4822,-0.188,0.387,18
4824,-0.226,0.386,18
4825,-0.673,0.462,18
4826,-1.371,0.627,18
4828,-0.413,0.384,18
4829,1.182,0.312,18
4830,-0.245,0.387,18
4831,-1.038,0.532,18
4832,-1.371,0.627,18
4835,-1.371,0.627,18
4836,0.092,0.344,18
4837,-0.681,0.466,18
4838,0,0.354,18
4839,0.218,0.331,18
4840,-0.178,0.364,18
4841,-1.371,0.627,18
4843,-0.125,0.364,18
4844,1.553,0.312,18
4846,0.449,0.334,18
4847,-0.672,0.469,18
4848,-0.476,0.451,18
4850,-1.371,0.627,18
4851,0.731,0.308,18
4852,-0.164,0.367,18
4853,-0.105,0.355,18
4854,-1.094,0.551,18
4855,0.016,0.347,18
4856,0.253,0.337,18
4857,0.844,0.319,18
4858,0.098,0.339,18
4860,-0.843,0.491,18
4861,0.143,0.34,18
4862,1.669,0.311,18
4863,0.192,0.344,18
4864,-0.047,0.375,18
4865,0.38,0.325,18
4866,0.894,0.316,18
4867,-0.233,0.4,18
4868,0.431,0.325,18
4871,0.859,0.31,18
4872,-1.044,0.539,18
4874,0.671,0.318,18
4876,-0.012,0.357,18
4878,0.872,0.303,18
4879,-0.596,0.445,18
4880,1.819,0.323,18
4881,0.414,0.315,18
4882,-1.038,0.532,18
4883,1.807,0.313,18
4884,-1.371,0.627,18
4886,-0.191,0.358,18
4889,-0.482,0.408,18
4891,-0.381,0.386,18
4892,-0.495,0.435,18
4893,0.132,0.35,18
4897,1.128,0.3,18
