ff_id,SC9,SC9_SE,city
4657,-1.628,0.498,20
4658,0.865,0.686,20
4659,-0.079,0.501,20
4661,0.448,0.593,20
4662,0.214,0.536,20
4664,0.322,0.56,20
4665,0.068,0.532,20
4667,-0.304,0.495,20
4668,-0.765,0.486,20
4670,0.865,0.686,20
4671,0.865,0.686,20
4673,0.214,0.536,20
4676,0.865,0.686,20
4677,0.311,0.579,20
4678,-0.079,0.501,20
4679,-0.231,0.496,20
4681,0.865,0.686,20
4682,0.068,0.532,20
4683,-1.551,0.517,20
4684,0.448,0.593,20
4685,0.865,0.686,20
4686,-0.19,0.514,20
4687,0.865,0.686,20
4690,0.01,0.561,20
4692,0.448,0.593,20
4693,-0.321,0.49,20
4694,0.865,0.686,20
4696,0.246,0.543,20
4697,0.448,0.593,20
4698,-0.692,0.504,20
4699,-0.633,0.478,16
4700,0.865,0.686,16
4701,0.047,0.541,16
4702,0.865,0.686,16
4703,-1.696,0.486,16
4704,-1.551,0.517,16
4705,-0.855,0.481,16
10217,0.865,0.686,16
4707,-0.548,0.508,16
4709,0.01,0.561,16
4710,-0.395,0.5,16
4712,-0.254,0.485,16
4714,-0.433,0.511,16
4715,0.054,0.525,16
4717,0.865,0.686,16
4718,-1.772,0.501,16
4719,0.865,0.686,16
4720,-1.312,0.497,16
4721,0.214,0.536,16
4722,0.865,0.686,16
4723,-1.711,0.506,16
4724,0.311,0.579,16
4726,-1.178,0.487,16
4727,0.865,0.686,16
4728,-0.142,0.503,16
4732,0.448,0.593,16
4733,-0.56,0.459,16
4735,-1.081,0.481,16
4736,-0.281,0.485,16
4738,-0.385,0.515,16
4739,0.865,0.686,16
4740,0.176,0.549,16
4741,-0.56,0.459,16
4742,0.865,0.686,16
4743,0.196,0.569,16
4744,-0.329,0.497,16
4746,-0.196,0.497,16
4747,0.865,0.686,16
4748,0.448,0.593,16
4749,0.448,0.593,16
4750,-0.264,0.503,16
4751,0.865,0.686,16
4752,0.865,0.686,16
4753,-0.293,0.509,16
4754,-0.079,0.501,16
4756,0.311,0.579,16
4757,-1.111,0.473,16
4758,0.047,0.541,16
4759,-0.231,0.496,16
4761,0.322,0.56,16
4763,0.448,0.593,16
4765,-2.277,0.567,16
4766,-0.19,0.514,16
4767,0.214,0.536,16
4768,-0.27,0.51,16
4769,0.865,0.686,16
4770,-0.385,0.515,16
4771,0.865,0.686,16
4772,0.246,0.543,16
4773,-0.329,0.497,16
4775,-0.579,0.509,16
4776,-1.009,0.476,16
4777,0.865,0.686,16
4779,-0.149,0.488,16
4780,0.246,0.543,16
4781,0.047,0.541,16
4783,-0.645,0.501,16
4787,-1.066,0.457,16
4788,-0.077,0.525,16
4790,-0.101,0.495,16
4792,0.448,0.593,16
4793,0.865,0.686,16
4794,0.176,0.549,16
4796,0.865,0.686,16
4800,-0.012,0.523,18
4801,0.865,0.686,18
4802,0.865,0.686,18
4803,-0.231,0.496,18
4804,-0.513,0.479,18
4805,-1.017,0.493,18
4806,-0.012,0.523,18
4808,-0.198,0.507,18
4809,0.311,0.579,18
4810,0.054,0.525,18
4811,0.865,0.686,18
4812,0.865,0.686,18
4813,-0.906,0.484,18
4815,0.246,0.543,18
4816,0.196,0.569,18
4817,0.322,0.56,18
4818,-0.358,0.493,18
4819,0.865,0.686,18
4821,0.865,0.686,18
4822,0.865,0.686,18
4824,-0.938,0.485,18
4825,-0.053,0.519,18
4826,0.448,0.593,18
4829,0.196,0.569,18
4830,-0.876,0.457,18
4831,0.865,0.686,18
4832,-0.373,0.483,18
4833,-0.29,0.526,18
4835,0.047,0.541,18
4836,-1.531,0.487,18
4837,-1.384,0.479,18
4838,-0.148,0.516,18
4839,-1.152,0.457,18
4840,0.865,0.686,18
4841,0.448,0.593,18
4844,0.214,0.536,18
4845,-1.512,0.509,18
4846,0.047,0.541,18
4847,-0.617,0.481,18
4848,0.448,0.593,18
4850,-1.336,0.484,18
4851,0.196,0.569,18
4852,0.865,0.686,18
4855,0.448,0.593,18
4856,0.865,0.686,18
4857,0.448,0.593,18
4858,0.214,0.536,18
4859,-0.829,0.457,18
4860,0.865,0.686,18
4861,0.865,0.686,18
4862,-0.101,0.495,18
4863,0.865,0.686,18
4864,-0.148,0.516,18
4865,0.214,0.536,18
4866,-0.073,0.518,18
4867,0.865,0.686,18
4868,0.322,0.56,18
4871,-1.551,0.517,18
4872,0.311,0.579,18
4874,-0.56,0.459,18
4876,-0.19,0.514,18
4878,-0.884,0.48,18
4879,-0.672,0.497,18
4880,-0.818,0.475,18
4881,0.865,0.686,18
4883,-0.231,0.496,18
4884,-0.583,0.48,18
4885,-0.012,0.523,18
4886,0.448,0.593,18
4888,-0.838,0.475,18
4889,0.865,0.686,18
4891,-0.922,0.477,18
4892,-0.738,0.457,18
4893,-0.079,0.501,18
4895,-0.296,0.718,18
4897,-1.082,0.464,18
