ff_id,EXT15,EXT15_SE,city
4528,-0.769,0.486,19
4530,1.521,0.267,19
4531,-0.661,0.5,19
4532,0.588,0.369,19
4534,-0.624,0.451,19
4536,-1.75,0.591,19
4538,-1.53,0.564,19
4539,0.206,0.429,19
4540,1.272,0.263,19
4542,0.041,0.438,19
4543,0.33,0.387,19
4544,-0.241,0.448,19
4545,-0.096,0.428,19
4547,0.427,0.379,19
4548,-0.439,0.475,19
4550,0.629,0.372,19
4551,-0.956,0.491,19
4553,1.632,0.277,19
4554,0.434,0.408,19
4555,0.663,0.381,19
4556,0.617,0.382,19
4558,0.423,0.389,19
4559,0.315,0.383,19
4560,0.703,0.295,19
4562,-0.019,0.448,19
4563,-0.515,0.488,19
4565,0.088,0.441,19
10235,1.663,0.269,19
4568,-0.409,0.467,19
4569,0.74,0.359,19
4571,-1.794,0.601,19
4573,0.107,0.432,19
4574,-0.636,0.464,19
4575,-0.436,0.444,19
4576,-1.344,0.542,19
4577,0.768,0.356,19
4578,-0.974,0.512,19
4581,0.012,0.443,19
4585,2.524,0.272,19
4586,-0.089,0.439,19
4587,-0.395,0.44,19
4589,-0.6,0.456,19
4590,-1.794,0.601,19
4591,1.101,0.308,19
4592,0.138,0.436,19
4593,-0.16,0.449,19
4595,0.279,0.402,19
4596,-0.118,0.443,19
4597,0.446,0.379,19
4598,0.996,0.316,19
4600,1.855,0.269,20
4601,-0.176,0.463,20
4602,-0.176,0.463,20
4606,0.532,0.397,20
4607,-1.093,0.515,20
4608,-0.443,0.449,20
4609,-1.212,0.544,20
4610,0.642,0.313,20
4612,1.513,0.26,20
4613,0.534,0.397,20
4614,1.012,0.337,20
4615,-0.057,0.435,20
4618,1.35,0.284,20
4619,0.833,0.359,20
4620,0.771,0.366,20
4623,-0.152,0.43,20
4625,1.268,0.259,20
4626,2.329,0.266,20
4627,0.46,0.374,20
4628,-0.598,0.474,20
4629,0.772,0.366,20
4630,0.206,0.429,20
4631,-0.189,0.441,20
4632,0.741,0.351,20
4633,0.152,0.441,20
4634,0.085,0.428,20
4636,0.292,0.428,20
4638,-1.409,0.569,20
4639,0.876,0.269,20
4640,-0.08,0.443,20
4641,-0.469,0.457,20
4643,1.247,0.284,20
4644,1.667,0.275,20
4645,0.157,0.413,20
4646,-0.797,0.472,20
4647,1.29,0.269,20
4648,0.756,0.367,20
4649,-0.427,0.474,20
4650,-0.498,0.475,20
4651,-1.75,0.591,20
4652,0.076,0.428,20
4653,-1.737,0.588,20
4654,-0.23,0.472,20
4656,0.47,0.401,20
4657,0.466,0.395,20
4658,-0.304,0.449,20
4659,0.115,0.408,20
4661,-0.08,0.443,20
4662,-0.279,0.462,20
4663,-0.711,0.495,20
4664,-0.371,0.458,20
4665,0.737,0.368,20
4667,0.001,0.403,20
4668,-0.913,0.5,20
4669,-0.129,0.412,20
4670,-0.048,0.435,20
4671,1.26,0.306,20
4673,0.924,0.347,20
4675,-1.14,0.519,20
4676,-0.238,0.448,20
4677,-0.068,0.43,20
4678,0.466,0.396,20
4679,-0.544,0.46,20
4681,-0.724,0.463,20
4682,-0.31,0.47,20
4683,0.722,0.303,20
4684,0.328,0.413,20
4685,0.196,0.396,20
4687,-0.134,0.415,20
4689,-0.176,0.463,20
4690,-0.48,0.476,20
4691,0.051,0.435,20
4692,0.601,0.368,20
4693,-0.215,0.454,20
4694,0.256,0.387,20
4695,0.617,0.386,20
4696,-0.969,0.519,20
4697,-0.247,0.42,20
4698,0.726,0.36,20
4699,0.964,0.318,16
4700,1.141,0.306,16
4701,0.589,0.365,16
4702,0.448,0.41,16
4703,1.123,0.303,16
4705,0.467,0.385,16
10217,0.177,0.424,16
4708,-1.176,0.54,16
4709,-0.488,0.444,16
4710,0.675,0.351,16
4712,1.161,0.309,16
4714,0.354,0.411,16
4715,-1.262,0.552,16
4716,0.735,0.35,16
4717,-0.118,0.443,16
4718,0.472,0.394,16
4719,-1.149,0.527,16
4720,1.829,0.271,16
4721,1.816,0.267,16
4723,-1.339,0.55,16
4724,1.279,0.263,16
4726,0.939,0.271,16
4727,-1.238,0.505,16
4728,-0.937,0.485,16
4732,0.942,0.331,16
4733,-1.409,0.569,16
4735,0.741,0.295,16
4736,-1.076,0.518,16
4737,0.241,0.416,16
4738,1.459,0.255,16
4739,-1.819,0.603,16
4740,1.239,0.297,16
4741,1.695,0.28,16
4742,-0.757,0.485,16
4743,-0.625,0.463,16
4744,-1.13,0.506,16
4746,-0.185,0.431,16
4747,1.407,0.286,16
4748,0.004,0.437,16
4750,-0.376,0.457,16
4752,-0.922,0.501,16
4753,0.001,0.431,16
4754,0.422,0.408,16
4757,0.325,0.413,16
4759,0.926,0.333,16
4760,0.294,0.421,16
4763,-0.291,0.468,16
4766,0.49,0.385,16
4767,-0.241,0.448,16
4768,0.335,0.418,16
4769,-0.231,0.453,16
4770,0.249,0.43,16
4771,-2.058,0.639,16
4773,2.191,0.245,16
4775,-0.769,0.486,16
4776,0.555,0.369,16
4777,-0.665,0.495,16
4779,-1.013,0.519,16
4780,0.76,0.343,16
4781,-0.484,0.468,16
4782,0.804,0.324,16
4783,1.132,0.306,16
4787,0.653,0.371,16
4788,0.622,0.374,16
4789,0.239,0.418,16
4790,0.206,0.417,16
4793,-0.406,0.456,16
4794,0.095,0.436,16
4796,-0.512,0.465,16
4798,0.613,0.366,16
4799,0.079,0.438,18
4800,0.258,0.427,18
4801,-0.044,0.442,18
4802,0.206,0.429,18
4803,0.437,0.413,18
4804,0.881,0.352,18
4805,0.206,0.429,18
4806,0.739,0.365,18
4808,-0.028,0.456,18
4809,0.275,0.422,18
4810,-0.064,0.442,18
4811,0.004,0.423,18
4812,-0.403,0.478,18
4813,-0.405,0.503,18
4814,1.542,0.269,18
4815,0.331,0.392,18
4816,1.03,0.325,18
4817,0.389,0.406,18
4818,-0.739,0.47,18
4819,1.281,0.301,18
4820,-0.361,0.462,18
4821,-0.438,0.439,18
4822,0.122,0.438,18
4824,-0.89,0.494,18
4825,0.03,0.447,18
4826,-1.262,0.552,18
4828,-0.026,0.44,18
4829,0.81,0.362,18
4830,0.546,0.389,18
4831,-0.177,0.446,18
4832,-2.058,0.639,18
4835,-0.846,0.518,18
4836,-0.557,0.466,18
4837,-0.364,0.465,18
4838,0.423,0.391,18
4839,0.694,0.301,18
4840,-1.624,0.564,18
4841,-0.7,0.503,18
4843,-0.851,0.496,18
4844,0.804,0.342,18
4846,0.865,0.353,18
4847,-0.465,0.483,18
4848,0.871,0.33,18
4850,0.964,0.294,18
4851,0.698,0.301,18
4852,1.091,0.322,18
4853,-1.605,0.586,18
4854,-0.936,0.51,18
4855,-0.522,0.488,18
4856,0.076,0.422,18
4857,-1.542,0.574,18
4858,0.85,0.324,18
4860,0.167,0.419,18
4861,-0.184,0.467,18
4862,-0.118,0.443,18
4863,0.411,0.41,18
4864,-0.488,0.476,18
4865,0.309,0.42,18
4866,0.673,0.36,18
4867,-1.187,0.542,18
4868,0.206,0.429,18
4871,1.014,0.313,18
4872,-0.312,0.444,18
4874,0.06,0.434,18
4876,1.012,0.337,18
4878,1.015,0.269,18
4879,-0.862,0.506,18
4880,0.133,0.385,18
4881,-0.637,0.481,18
4882,-0.076,0.426,18
4883,0.041,0.435,18
4884,-0.04,0.433,18
4886,-0.753,0.495,18
4889,-1.53,0.564,18
4891,-0.324,0.445,18
4892,-1.25,0.53,18
4893,0.206,0.429,18
4897,1.272,0.289,18
