ff_id,SC15,SC15_SE,city
4571,-1.889,0.457,19
4573,-0.204,0.485,19
4574,0.912,0.655,19
4575,-0.124,0.495,19
4576,0.912,0.655,19
4577,-0.558,0.469,19
4578,0.912,0.655,19
4581,0.912,0.655,19
4586,-0.124,0.495,19
4587,0.251,0.52,19
4589,-0.186,0.489,19
4590,0.912,0.655,19
4591,0.352,0.548,19
4592,0.352,0.548,19
4593,0.009,0.506,19
4595,-1.061,0.458,19
4596,-0.686,0.467,19
4597,-0.337,0.531,19
4600,-0.204,0.485,20
4601,0.912,0.655,20
4602,-0.773,0.471,20
4606,0.009,0.506,20
4607,-0.124,0.495,20
4608,0.251,0.52,20
4609,-1.31,0.451,20
4610,0.912,0.655,20
4612,0.23,0.519,20
4614,0.912,0.655,20
4615,-0.204,0.485,20
4618,0.912,0.655,20
4619,-2.655,0.542,20
4620,0.912,0.655,20
4623,-0.773,0.471,20
4625,-1.023,0.462,20
4626,0.251,0.52,20
4627,0.912,0.655,20
4628,0.009,0.506,20
4629,-1.803,0.48,20
4630,-0.701,0.476,20
4631,-0.124,0.495,20
4632,-0.738,0.46,20
4633,0.42,0.55,20
4634,-0.145,0.496,20
4636,-0.865,0.466,20
4638,0.42,0.55,20
4639,-0.995,0.474,20
4640,-0.145,0.496,20
4641,-0.441,0.476,20
4643,-0.826,0.456,20
4644,-1.624,0.463,20
4645,0.912,0.655,20
4646,-0.533,0.48,20
4647,-0.145,0.496,20
4648,0.251,0.52,20
4649,0.912,0.655,20
4650,-0.9,0.467,20
4651,-0.533,0.48,20
4652,-0.558,0.469,20
4653,0.251,0.52,20
4654,0.912,0.655,20
4656,-0.533,0.48,20
4657,0.23,0.519,20
4658,0.912,0.655,20
4661,-0.932,0.468,20
4662,0.912,0.655,20
4663,-1.209,0.469,20
4664,-0.816,0.467,20
4665,-0.461,0.472,20
4667,0.912,0.655,20
4668,0.251,0.52,20
4669,0.912,0.655,20
4670,-0.802,0.469,20
4671,-1.267,0.468,20
4676,0.912,0.655,20
4677,0.912,0.655,20
4678,-0.865,0.466,20
4679,0.912,0.655,20
4681,0.912,0.655,20
4682,-0.533,0.48,20
4683,0.912,0.655,20
4684,-0.145,0.496,20
4685,0.352,0.548,20
4687,0.23,0.519,20
4689,-0.124,0.495,20
4690,0.251,0.52,20
4691,-0.204,0.485,20
4692,0.352,0.548,20
4693,0.352,0.548,20
4694,0.352,0.548,20
4695,0.912,0.655,20
4696,0.352,0.548,20
4697,0.912,0.655,20
4698,0.23,0.519,20
4699,-0.444,0.48,16
4700,-0.785,0.459,16
4701,0.23,0.519,16
4702,-0.637,0.481,16
4703,-1.184,0.457,16
4705,0.912,0.655,16
10217,0.912,0.655,16
4708,0.912,0.655,16
4709,0.352,0.548,16
4710,0.912,0.655,16
4712,0.42,0.55,16
4714,-0.678,0.463,16
4715,0.912,0.655,16
4716,-1.503,0.459,16
4717,0.912,0.655,16
4718,-1.662,0.439,16
4719,0.912,0.655,16
4720,-0.778,0.462,16
4721,0.912,0.655,16
4723,0.912,0.655,16
4724,-1.826,0.465,16
4726,-1.987,0.485,16
4727,0.912,0.655,16
4728,0.352,0.548,16
4732,-0.461,0.472,16
4733,-0.226,0.502,16
4735,-1.023,0.462,16
4736,-0.186,0.489,16
4737,-1.293,0.462,16
4738,0.23,0.519,16
4739,0.352,0.548,16
4741,0.42,0.55,16
4742,-0.204,0.485,16
4743,-0.124,0.495,16
4744,0.009,0.506,16
4746,-0.773,0.471,16
4747,-1.397,0.469,16
4748,-0.059,0.49,16
4750,-0.533,0.48,16
4752,0.352,0.548,16
4753,0.009,0.506,16
4754,0.23,0.519,16
4757,0.352,0.548,16
4759,-0.773,0.471,16
4760,0.912,0.655,16
4763,0.251,0.52,16
4766,0.912,0.655,16
4767,0.009,0.506,16
4768,0.352,0.548,16
4769,-0.059,0.49,16
4771,0.912,0.655,16
4773,-1.31,0.451,16
4775,0.251,0.52,16
4776,-0.623,0.468,16
4777,0.912,0.655,16
4779,0.251,0.52,16
4780,-0.145,0.496,16
4781,0.352,0.548,16
4782,-0.9,0.467,16
4783,-2.283,0.48,16
4787,-1.75,0.457,16
4788,0.912,0.655,16
4789,0.912,0.655,16
4790,-1.341,0.446,16
4793,0.912,0.655,16
4794,0.912,0.655,16
4796,-1.568,0.452,16
4798,0.009,0.506,16
4799,-1.019,0.463,18
4800,0.912,0.655,18
4801,0.912,0.655,18
4802,0.912,0.655,18
4803,0.251,0.52,18
4804,0.912,0.655,18
4805,0.912,0.655,18
4806,0.912,0.655,18
4808,-1.31,0.451,18
4809,0.912,0.655,18
4810,0.352,0.548,18
4811,0.912,0.655,18
4812,0.912,0.655,18
4813,0.912,0.655,18
4814,0.352,0.548,18
4815,0.23,0.519,18
4816,-1.15,0.469,18
4817,0.912,0.655,18
4818,-0.079,0.491,18
4819,0.352,0.548,18
4820,0.912,0.655,18
4821,-2.179,0.481,18
4822,0.912,0.655,18
4824,0.352,0.548,18
4825,0.912,0.655,18
4826,0.912,0.655,18
4828,-0.533,0.48,18
4829,-1.325,0.466,18
4830,0.251,0.52,18
4831,-0.461,0.472,18
4832,0.912,0.655,18
4835,-0.145,0.496,18
4836,0.912,0.655,18
4837,-0.432,0.484,18
4838,-0.816,0.467,18
4839,0.009,0.506,18
4840,-2.655,0.542,18
4841,-0.533,0.48,18
4843,0.42,0.55,18
4844,0.912,0.655,18
4846,0.912,0.655,18
4847,0.912,0.655,18
4848,-0.591,0.473,18
4850,0.912,0.655,18
4851,-0.145,0.496,18
4852,0.23,0.519,18
4854,0.912,0.655,18
4855,0.912,0.655,18
4856,-0.204,0.485,18
4857,0.912,0.655,18
4858,-0.124,0.495,18
4860,0.912,0.655,18
4861,0.23,0.519,18
4862,-0.204,0.485,18
4863,0.23,0.519,18
4864,0.912,0.655,18
4865,0.912,0.655,18
4867,0.352,0.548,18
4868,0.912,0.655,18
4871,-0.533,0.48,18
4872,0.912,0.655,18
4874,-0.059,0.49,18
4876,0.912,0.655,18
4878,-0.393,0.478,18
4879,0.912,0.655,18
4880,-0.079,0.491,18
4881,0.912,0.655,18
4882,0.912,0.655,18
4883,-1.119,0.455,18
4884,-0.145,0.496,18
4886,0.912,0.655,18
4889,-0.124,0.495,18
4891,-0.145,0.496,18
4892,-0.637,0.481,18
4893,-0.558,0.469,18
4897,-0.533,0.48,18
